PRO ID 	Category 	UniProtKB ID 	

PR:Q92994-8	organism-sequence	Q92994-8

PR:Q9BSC4	organism-gene	Q9BSC4
PR:Q9BRX5-3	organism-sequence	Q9BRX5-3
PR:Q9BRX5-2	organism-sequence	Q9BRX5-2
PR:Q9BRX5-1	organism-sequence	Q9BRX5-1
PR:Q9BRX5	organism-gene	Q9BRX5
PR:Q9BRU9-2	organism-sequence	Q9BRU9-2
PR:Q9BRU9-1	organism-sequence	Q9BRU9-1
PR:Q9BRU9	organism-gene	Q9BRU9
PR:Q9BRT9-2	organism-sequence	Q9BRT9-2
PR:Q9BRT9-1	organism-sequence	Q9BRT9-1
PR:Q9BRT9	organism-gene	Q9BRT9
PR:Q9BRS2	organism-gene	Q9BRS2
PR:Q9BQ67-1	organism-sequence	Q9BQ67-1
PR:Q9BQ67	organism-gene	Q9BQ67
PR:Q9BPX3	organism-gene	Q9BPX3
PR:Q99575	organism-gene	Q99575
PR:Q96S52-2	organism-sequence	Q96S52-2
PR:Q96S52-1	organism-sequence	Q96S52-1
PR:Q96S52	organism-gene	Q96S52
PR:Q96NC0-1	organism-sequence	Q96NC0-1
PR:Q96NC0	organism-gene	Q96NC0
PR:Q96HI0-2	organism-sequence	Q96HI0-2
PR:Q96HI0-1	organism-sequence	Q96HI0-1
PR:Q96HI0	organism-gene	Q96HI0
PR:Q96G21-1	organism-sequence	Q96G21-1
PR:Q96G21	organism-gene	Q96G21
PR:Q96FX7	organism-gene	Q96FX7
PR:Q96F25-1	organism-sequence	Q96F25-1

PR:Q9H3S5-1	organism-sequence	Q9H3S5-1
PR:Q9H3S5	organism-gene	Q9H3S5
PR:Q9H0D6-2	organism-sequence	Q9H0D6-2
PR:Q9H0D6-1	organism-sequence	Q9H0D6-1
PR:Q9H0D6	organism-gene	Q9H0D6
PR:Q9GZR1-2	organism-sequence	Q9GZR1-2
PR:Q9GZR1-1	organism-sequence	Q9GZR1-1
PR:Q9GZR1	organism-gene	Q9GZR1
PR:Q9BYG3	organism-gene	Q9BYG3
PR:Q9BYD3-2	organism-sequence	Q9BYD3-2
PR:Q9BYD3-1	organism-sequence	Q9BYD3-1
PR:Q9BYD3	organism-gene	Q9BYD3
PR:Q9BXY0	organism-gene	Q9BXY0
PR:Q9BW85	organism-gene	Q9BW85
PR:Q9BVI4-1	organism-sequence	Q9BVI4-1
PR:Q9BVI4	organism-gene	Q9BVI4
PR:Q9BV38	organism-gene	Q9BV38
PR:Q9BUQ8-2	organism-sequence	Q9BUQ8-2
PR:Q9BUQ8-1	organism-sequence	Q9BUQ8-1
PR:Q9BUQ8	organism-gene	Q9BUQ8
PR:Q9BUI4	organism-gene	Q9BUI4
PR:Q9BTT4-1	organism-sequence	Q9BTT4-1
PR:Q9BTT4	organism-gene	Q9BTT4
PR:Q9BSV6	organism-gene	Q9BSV6
PR:Q9BSC4-4	organism-sequence	Q9BSC4-4
PR:Q9BSC4-3	organism-sequence	Q9BSC4-3
PR:Q9BSC4-2	organism-sequence	Q9BSC4-2
PR:Q9BSC4-1	organism-sequence	Q9BSC4-1

PR:Q9NSD9-2	organism-sequence	Q9NSD9-2
PR:Q9NSD9-1	organism-sequence	Q9NSD9-1
PR:Q9NSD9	organism-gene	Q9NSD9
PR:Q9NR50-3	organism-sequence	Q9NR50-3
PR:Q9NR50-2	organism-sequence	Q9NR50-2
PR:Q9NR50-1	organism-sequence	Q9NR50-1
PR:Q9NR50	organism-gene	Q9NR50
PR:Q9NQZ2	organism-gene	Q9NQZ2
PR:Q9NQT4-1	organism-sequence	Q9NQT4-1
PR:Q9NQT4	organism-gene	Q9NQT4
PR:Q9HCN4-5	organism-sequence	Q9HCN4-5
PR:Q9HCN4-4	organism-sequence	Q9HCN4-4
PR:Q9HCN4-3	organism-sequence	Q9HCN4-3
PR:Q9HCN4-2	organism-sequence	Q9HCN4-2
PR:Q9HCN4-1	organism-sequence	Q9HCN4-1
PR:Q9HCN4	organism-gene	Q9HCN4
PR:Q9HCG8	organism-gene	Q9HCG8
PR:Q9H9Y4-1	organism-sequence	Q9H9Y4-1
PR:Q9H9Y4	organism-gene	Q9H9Y4
PR:Q9H9E3-3	organism-sequence	Q9H9E3-3
PR:Q9H9E3-2	organism-sequence	Q9H9E3-2
PR:Q9H9E3-1	organism-sequence	Q9H9E3-1
PR:Q9H9E3	organism-gene	Q9H9E3
PR:Q9H583	organism-gene	Q9H583
PR:Q9H553-2	organism-sequence	Q9H553-2
PR:Q9H553-1	organism-sequence	Q9H553-1
PR:Q9H553	organism-gene	Q9H553

PR:Q9P287-3	organism-sequence	Q9P287-3
PR:Q9P287-2	organism-sequence	Q9P287-2
PR:Q9P287-1	organism-sequence	Q9P287-1
PR:Q9P287	organism-gene	Q9P287
PR:Q9NZ43-3	organism-sequence	Q9NZ43-3
PR:Q9NZ43-2	organism-sequence	Q9NZ43-2
PR:Q9NZ43-1	organism-sequence	Q9NZ43-1
PR:Q9NZ43	organism-gene	Q9NZ43
PR:Q9NYV6-4	organism-sequence	Q9NYV6-4
PR:Q9NYV6-3	organism-sequence	Q9NYV6-3
PR:Q9NYV6-2	organism-sequence	Q9NYV6-2
PR:Q9NYV6-1	organism-sequence	Q9NYV6-1
PR:Q9NYV6	organism-gene	Q9NYV6
PR:Q9NYH9	organism-gene	Q9NYH9
PR:Q9NYG5-2	organism-sequence	Q9NYG5-2
PR:Q9NYG5-1	organism-sequence	Q9NYG5-1
PR:Q9NYG5	organism-gene	Q9NYG5
PR:Q9NY61	organism-gene	Q9NY61
PR:Q9NXX6-2	organism-sequence	Q9NXX6-2
PR:Q9NXX6-1	organism-sequence	Q9NXX6-1
PR:Q9NXX6	organism-gene	Q9NXX6
PR:Q9NVP1	organism-gene	Q9NVP1
PR:Q9NV31-1	organism-sequence	Q9NV31-1
PR:Q9NV31	organism-gene	Q9NV31
PR:Q9NV06-2	organism-sequence	Q9NV06-2
PR:Q9NV06-1	organism-sequence	Q9NV06-1
PR:Q9NV06	organism-gene	Q9NV06

PR:Q9UHB9-4	organism-sequence	Q9UHB9-4
PR:Q9UHB9-3	organism-sequence	Q9UHB9-3
PR:Q9UHB9-2	organism-sequence	Q9UHB9-2
PR:Q9UHB9-1	organism-sequence	Q9UHB9-1
PR:Q9UHB9	organism-gene	Q9UHB9
PR:Q9UHB4-4	organism-sequence	Q9UHB4-4
PR:Q9UHB4-3	organism-sequence	Q9UHB4-3
PR:Q9UHB4-2	organism-sequence	Q9UHB4-2
PR:Q9UHB4-1	organism-sequence	Q9UHB4-1
PR:Q9UHB4	organism-gene	Q9UHB4
PR:Q9UHA3-1	organism-sequence	Q9UHA3-1
PR:Q9UHA3	organism-gene	Q9UHA3
PR:Q9UGP8-1	organism-sequence	Q9UGP8-1
PR:Q9UGP8	organism-gene	Q9UGP8
PR:Q9UBT2-2	organism-sequence	Q9UBT2-2
PR:Q9UBT2-1	organism-sequence	Q9UBT2-1
PR:Q9UBT2	organism-gene	Q9UBT2
PR:Q9UBE0-3	organism-sequence	Q9UBE0-3
PR:Q9UBE0-2	organism-sequence	Q9UBE0-2
PR:Q9UBE0-1	organism-sequence	Q9UBE0-1
PR:Q9UBE0	organism-gene	Q9UBE0
PR:Q9UBB9-2	organism-sequence	Q9UBB9-2
PR:Q9UBB9-1	organism-sequence	Q9UBB9-1
PR:Q9UBB9	organism-gene	Q9UBB9
PR:Q9P2I0-1	organism-sequence	Q9P2I0-1
PR:Q9P2I0	organism-gene	Q9P2I0
PR:Q9P287-4	organism-sequence	Q9P287-4

PR:Q9Y285-1	organism-sequence	Q9Y285-1
PR:Q9Y285	organism-gene	Q9Y285
PR:Q9Y265-2	organism-sequence	Q9Y265-2
PR:Q9Y265-1	organism-sequence	Q9Y265-1
PR:Q9Y265	organism-gene	Q9Y265
PR:Q9Y248-1	organism-sequence	Q9Y248-1
PR:Q9Y248	organism-gene	Q9Y248
PR:Q9Y230-2	organism-sequence	Q9Y230-2
PR:Q9Y230-1	organism-sequence	Q9Y230-1
PR:Q9Y230	organism-gene	Q9Y230
PR:Q9UNX4	organism-gene	Q9UNX4
PR:Q9UMS4-1	organism-sequence	Q9UMS4-1
PR:Q9UMS4	organism-gene	Q9UMS4
PR:Q9ULX3	organism-gene	Q9ULX3
PR:Q9ULW3	organism-gene	Q9ULW3
PR:Q9ULG1	organism-gene	Q9ULG1
PR:Q9UJX6-2	organism-sequence	Q9UJX6-2
PR:Q9UJX6-1	organism-sequence	Q9UJX6-1
PR:Q9UJX6	organism-gene	Q9UJX6
PR:Q9UJX2-3	organism-sequence	Q9UJX2-3
PR:Q9UJX2-2	organism-sequence	Q9UJX2-2
PR:Q9UJX2-1	organism-sequence	Q9UJX2-1
PR:Q9UJX2	organism-gene	Q9UJX2
PR:Q9UJA5-4	organism-sequence	Q9UJA5-4
PR:Q9UJA5-3	organism-sequence	Q9UJA5-3
PR:Q9UJA5-2	organism-sequence	Q9UJA5-2
PR:Q9UJA5-1	organism-sequence	Q9UJA5-1
PR:Q9UJA5	organism-gene	Q9UJA5

PR:Q9Y5P6-1	organism-sequence	Q9Y5P6-1
PR:Q9Y5P6	organism-gene	Q9Y5P6
PR:Q9Y5M8	organism-gene	Q9Y5M8
PR:Q9Y512	organism-gene	Q9Y512
PR:Q9Y4W2-4	organism-sequence	Q9Y4W2-4
PR:Q9Y4W2-3	organism-sequence	Q9Y4W2-3
PR:Q9Y4W2-2	organism-sequence	Q9Y4W2-2
PR:Q9Y4W2-1	organism-sequence	Q9Y4W2-1
PR:Q9Y4W2	organism-gene	Q9Y4W2
PR:Q9Y4C8	organism-gene	Q9Y4C8
PR:Q9Y3T9	organism-gene	Q9Y3T9
PR:Q9Y3D0	organism-gene	Q9Y3D0
PR:Q9Y3A2-2	organism-sequence	Q9Y3A2-2
PR:Q9Y3A2-1	organism-sequence	Q9Y3A2-1
PR:Q9Y3A2	organism-gene	Q9Y3A2
PR:Q9Y324-1	organism-sequence	Q9Y324-1
PR:Q9Y324	organism-gene	Q9Y324
PR:Q9Y312-1	organism-sequence	Q9Y312-1
PR:Q9Y312	organism-gene	Q9Y312
PR:Q9Y2X3	organism-gene	Q9Y2X3
PR:Q9Y2R4	organism-gene	Q9Y2R4
PR:Q9Y2P8-2	organism-sequence	Q9Y2P8-2
PR:Q9Y2P8-1	organism-sequence	Q9Y2P8-1
PR:Q9Y2P8	organism-gene	Q9Y2P8
PR:Q9Y296-2	organism-sequence	Q9Y296-2
PR:Q9Y296-1	organism-sequence	Q9Y296-1
PR:Q9Y296	organism-gene	Q9Y296
PR:Q9Y285-2	organism-sequence	Q9Y285-2

PR:Q9Y5Y2-1	organism-sequence	Q9Y5Y2-1
PR:Q9Y5Y2	organism-gene	Q9Y5Y2
PR:Q9Y5Q9-2	organism-sequence	Q9Y5Q9-2
PR:Q9Y5Q9-1	organism-sequence	Q9Y5Q9-1
PR:Q9Y5Q9	organism-gene	Q9Y5Q9
PR:Q9Y5P6-2	organism-sequence	Q9Y5P6-2
