PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:P24752-1	acetyl-CoA acetyltransferase, mitochondrial isoform 1 (human)	An acetyl-CoA acetyltransferase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P24752-1. [PRO:DNx, UniProtKB:P24752]	organism-sequence	PR:P24752
PR:P24752	acetyl-CoA acetyltransferase, mitochondrial (human)	An acetyl-CoA acetyltransferase, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P24752]	organism-gene	PR:000003610
PR:P24534-1	elongation factor 1-beta isoform 1 (human)	An elongation factor 1-beta isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039117
PR:P24534	elongation factor 1-beta (human)	An elongation factor 1-beta that is encoded in the genome of human. [PRO:DNx, UniProtKB:P24534]	organism-gene	PR:000006905
PR:P23381-2	tryptophan--tRNA ligase, cytoplasmic isoform 2 (human)	A tryptophan--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P23381-2. [PRO:DNx, UniProtKB:P23381]	organism-sequence	PR:P23381
PR:P23381-1	tryptophan--tRNA ligase, cytoplasmic isoform 1 (human)	A tryptophan--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P23381-1. [PRO:DNx, UniProtKB:P23381]	organism-sequence	PR:P23381
PR:P23381	tryptophan--tRNA ligase, cytoplasmic (human)	A tryptophan--tRNA ligase, cytoplasmic that is encoded in the genome of human. [PRO:DNx, UniProtKB:P23381]	organism-gene	PR:000017369
PR:P22830-2	ferrochelatase, mitochondrial isoform 2 (human)	A ferrochelatase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22830-2. [PRO:DNx, UniProtKB:P22830]	organism-sequence	PR:P22830
PR:P22830-1	ferrochelatase, mitochondrial isoform 1 (human)	A ferrochelatase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22830-1. [PRO:DNx, UniProtKB:P22830]	organism-sequence	PR:P22830

PR:P40937-1	replication factor C subunit 5 isoform 1 (human)	A replication factor C subunit 5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P40937-1. [PRO:DNx, UniProtKB:P40937]	organism-sequence	PR:P40937
PR:P40937	replication factor C subunit 5 (human)	A replication factor C subunit 5 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013909
PR:P39656-3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit isoform 3 (human)	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P39656-3. [PRO:DNx, UniProtKB:P39656]	organism-sequence	PR:P39656
PR:P39656-2	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit isoform 2 (human)	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P39656-2. [PRO:DNx, UniProtKB:P39656]	organism-sequence	PR:P39656
PR:P39656-1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit isoform 1 (human)	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P39656-1. [PRO:DNx, UniProtKB:P39656]	organism-sequence	PR:P39656
PR:P39656	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (human)	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit that is encoded in the genome of human. [PRO:DNx, UniProtKB:P39656]	organism-gene	PR:000006352
PR:P38919-1	eukaryotic initiation factor 4A-III isoform 1 (human)	A eukaryotic initiation factor 4A-III isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039387
PR:P38919	eukaryotic initiation factor 4A-III (human)	A eukaryotic initiation factor 4A-III that is encoded in the genome of human. [PRO:DNx, UniProtKB:P38919]	organism-gene	PR:000006988
PR:P37287-3	phosphatidylinositol N-acetylglucosaminyltransferase subunit A isoform 3 (human)	A phosphatidylinositol N-acetylglucosaminyltransferase subunit A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37287-3. [PRO:DNx, UniProtKB:P37287]	organism-sequence	PR:P37287
PR:P37287-2	phosphatidylinositol N-acetylglucosaminyltransferase subunit A isoform 2 (human)	A phosphatidylinositol N-acetylglucosaminyltransferase subunit A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37287-2. [PRO:DNx, UniProtKB:P37287]	organism-sequence	PR:P37287
PR:P37287-1	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein isoform 1 (human)	An N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein isoform 1 that is encoded in the genome of human. [PMID:7680492, PRO:CNA]	organism-sequence	PR:000027009
PR:P37287	phosphatidylinositol N-acetylglucosaminyltransferase subunit A (human)	An N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein that is encoded in the genome of human. [PRO:CNA, UniProtKB:P37287]	organism-gene	PR:000027008
PR:P36551-2	oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial isoform 2 (human)	An oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P36551-2. [PRO:DNx, UniProtKB:P36551]	organism-sequence	PR:P36551
PR:P36551-1	oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial isoform 1 (human)	An oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P36551-1. [PRO:DNx, UniProtKB:P36551]	organism-sequence	PR:P36551
PR:P36551	coproporphyrinogen-III oxidase, mitochondrial (human)	A coproporphyrinogen-III oxidase, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P36551]	organism-gene	PR:000005826
PR:P35998-2	26S protease regulatory subunit 7 isoform 2 (human)	A 26S protease regulatory subunit 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35998-2. [PRO:DNx, UniProtKB:P35998]	organism-sequence	PR:P35998
PR:P35998-1	26S protease regulatory subunit 7 isoform 1 (human)	A 26S protease regulatory subunit 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35998-1. [PRO:DNx, UniProtKB:P35998]	organism-sequence	PR:P35998
PR:P35998	26S protease regulatory subunit 7 (human)	A 26S protease regulatory subunit 7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P35998]	organism-gene	PR:000013379
PR:P35638-2	DNA damage-inducible transcript 3 protein isoform 2 (human)	A DNA damage-inducible transcript 3 protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35638-2. [PRO:DNx, UniProtKB:P35638]	organism-sequence	PR:P35638
PR:P35638-1	DNA damage-inducible transcript 3 protein isoform 1 (human)	A DNA damage-inducible transcript 3 protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35638-1. [PRO:DNx, UniProtKB:P35638]	organism-sequence	PR:P35638
PR:P35638	DNA damage-inducible transcript 3 protein (human)	A DNA damage-inducible transcript 3 protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:P35638]	organism-gene	PR:000006347
PR:P33316-3	deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial isoform 3 (human)	A deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P33316-3. [PRO:DNx, UniProtKB:P33316]	organism-sequence	PR:P33316
PR:P33316-2	deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial isoform 2 (human)	A deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P33316-2. [PRO:DNx, UniProtKB:P33316]	organism-sequence	PR:P33316
PR:P33316	deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial (human)	A deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P33316]	organism-gene	PR:000006760
PR:P30793-4	GTP cyclohydrolase 1 isoform GCH-4 (human)	A GTP cyclohydrolase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30793-4. [PRO:DNx, UniProtKB:P30793]	organism-sequence	PR:P30793
PR:P30793-3	GTP cyclohydrolase 1 isoform GCH-3 (human)	A GTP cyclohydrolase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30793-3. [PRO:DNx, UniProtKB:P30793]	organism-sequence	PR:P30793
PR:P30793-2	GTP cyclohydrolase 1 isoform GCH-2 (human)	A GTP cyclohydrolase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30793-2. [PRO:DNx, UniProtKB:P30793]	organism-sequence	PR:P30793

PR:P49366-1	deoxyhypusine synthase isoform Long (human)	A deoxyhypusine synthase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039579
PR:P49366	deoxyhypusine synthase (human)	A deoxyhypusine synthase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49366]	organism-gene	PR:000006461
PR:P49247	ribose-5-phosphate isomerase (human)	A ribose-5-phosphate isomerase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49247]	organism-gene	PR:000014186
PR:P49005-1	DNA polymerase delta subunit 2 isoform 1 (human)	A DNA polymerase delta subunit 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039572
PR:P49005	DNA polymerase delta subunit 2 (human)	A DNA polymerase delta subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49005]	organism-gene	PR:000012964
PR:P48449-3	lanosterol synthase isoform 3 (human)	A lanosterol synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P48449-3. [PRO:DNx, UniProtKB:P48449]	organism-sequence	PR:P48449
PR:P48449-2	lanosterol synthase isoform 2 (human)	A lanosterol synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P48449-2. [PRO:DNx, UniProtKB:P48449]	organism-sequence	PR:P48449
PR:P48449-1	lanosterol synthase isoform 1 (human)	A lanosterol synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P48449-1. [PRO:DNx, UniProtKB:P48449]	organism-sequence	PR:P48449
PR:P48449	lanosterol synthase (human)	A lanosterol synthase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P48449]	organism-gene	PR:000009969
PR:P47897-2	glutamine--tRNA ligase isoform 2 (human)	A glutamine--tRNA ligase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P47897-2. [PRO:DNx, UniProtKB:P47897]	organism-sequence	PR:P47897
PR:P47897-1	glutamine--tRNA ligase isoform 1 (human)	A glutamine--tRNA ligase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P47897-1. [PRO:DNx, UniProtKB:P47897]	organism-sequence	PR:P47897
PR:P47897	glutamine--tRNA ligase (human)	A glutaminyl-tRNA synthetase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P47897]	organism-gene	PR:000013561
PR:P46782	40S ribosomal protein S5 (human)	A 40S ribosomal protein S5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P46782]	organism-gene	PR:000014280
PR:P46777-1	60S ribosomal protein L5 isoform 1 (human)	A 60S ribosomal protein L5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039493
PR:P46777	60S ribosomal protein L5 (human)	A 60S ribosomal protein L5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P46777]	organism-gene	PR:000014230
PR:P46776-1	60S ribosomal protein L27a isoform 1 (human)	A 60S ribosomal protein L27a isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039492
PR:P46776	60S ribosomal protein L27a (human)	A 60S ribosomal protein L27a that is encoded in the genome of human. [PRO:DNx, UniProtKB:P46776]	organism-gene	PR:000014209
PR:P46087-4	28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 4 (human)	A 28S rRNA (cytosine(4447)-C(5))-methyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46087-4. [PRO:DNx, UniProtKB:P46087]	organism-sequence	PR:P46087
PR:P46087-3	28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 3 (human)	A 28S rRNA (cytosine(4447)-C(5))-methyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46087-3. [PRO:DNx, UniProtKB:P46087]	organism-sequence	PR:P46087
PR:P46087-2	28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 2 (human)	A 28S rRNA (cytosine(4447)-C(5))-methyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46087-2. [PRO:DNx, UniProtKB:P46087]	organism-sequence	PR:P46087
PR:P46087-1	28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 1 (human)	A 28S rRNA (cytosine(4447)-C(5))-methyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46087-1. [PRO:DNx, UniProtKB:P46087]	organism-sequence	PR:P46087
PR:P46087	ribosomal RNA methyltransferase NOP2 (human)	A ribosomal RNA methyltransferase NOP2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P46087]	organism-gene	PR:000029647
PR:P46060	ran GTPase-activating protein 1 (human)	A ran GTPase-activating protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P46060]	organism-gene	PR:000013717
PR:P43686-2	26S protease regulatory subunit 6B isoform 2 (human)	A 26S protease regulatory subunit 6B (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P43686-2. [PRO:DNx, UniProtKB:P43686]	organism-sequence	PR:P43686
PR:P43686-1	26S protease regulatory subunit 6B isoform 1 (human)	A 26S protease regulatory subunit 6B isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039472
PR:P43686	26S protease regulatory subunit 6B (human)	A 26S protease regulatory subunit 6B that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013382
PR:P42285	superkiller viralicidic activity 2-like 2 (human)	A superkiller viralicidic activity 2-like 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P42285]	organism-gene	PR:000014908
PR:P40937-2	replication factor C subunit 5 isoform 2 (human)	A replication factor C subunit 5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P40937-2. [PRO:DNx, UniProtKB:P40937]	organism-sequence	PR:P40937

PR:P51948-1	CDK-activating kinase assembly factor MAT1 isoform 1 (human)	A CDK-activating kinase assembly factor MAT1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039693
PR:P51948	CDK-activating kinase assembly factor MAT1 (human)	A CDK-activating kinase assembly factor MAT1 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000010496
PR:P51946-1	cyclin-H isoform 1 (human)	A cyclin-H isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039692
PR:P51946	cyclin-H (human)	A cyclin-H that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000005130
PR:P51665	26S proteasome non-ATPase regulatory subunit 7 (human)	A 26S proteasome non-ATPase regulatory subunit 7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P51665]	organism-gene	PR:000013389
PR:P51530-4	DNA replication ATP-dependent helicase/nuclease DNA2 isoform 4 (human)	A DNA replication ATP-dependent helicase/nuclease DNA2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51530-4. [PRO:DNx, UniProtKB:P51530]	organism-sequence	PR:P51530
PR:P51530-3	DNA replication ATP-dependent helicase/nuclease DNA2 isoform 3 (human)	A DNA replication ATP-dependent helicase/nuclease DNA2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51530-3. [PRO:DNx, UniProtKB:P51530]	organism-sequence	PR:P51530
PR:P51530-2	DNA replication ATP-dependent helicase/nuclease DNA2 isoform 2 (human)	A DNA replication ATP-dependent helicase/nuclease DNA2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51530-2. [PRO:DNx, UniProtKB:P51530]	organism-sequence	PR:P51530
PR:P51530-1	DNA replication ATP-dependent helicase/nuclease DNA2 isoform 1 (human)	A DNA replication ATP-dependent helicase/nuclease DNA2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51530-1. [PRO:DNx, UniProtKB:P51530]	organism-sequence	PR:P51530
PR:P51530	DNA replication ATP-dependent helicase/nuclease DNA2 (human)	A DNA replication ATP-dependent helicase/nuclease DNA2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P51530]	organism-gene	PR:000006554
PR:P50747	biotin--protein ligase (human)	A biotin--protein ligase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P50747]	organism-gene	PR:000008617
PR:P49770-1	translation initiation factor eIF-2B subunit beta isoform 1 (human)	A translation initiation factor eIF-2B subunit beta isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039605
PR:P49770	translation initiation factor eIF-2B subunit beta (human)	A translation initiation factor eIF-2B subunit beta that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49770]	organism-gene	PR:000006963
PR:P49721-1	proteasome subunit beta type-2 isoform 1 (human)	A proteasome subunit beta type-2 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002339
PR:P49721	proteasome subunit beta type-2 (human)	A proteasome subunit beta type-2 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000002208
PR:P49720-1	proteasome subunit beta type-3 isoform 1 (human)	A proteasome subunit beta type-3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039598
PR:P49720	proteasome subunit beta type-3 (human)	A proteasome subunit beta type-3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49720]	organism-gene	PR:000013372
PR:P49591	serine--tRNA ligase, cytoplasmic (human)	A serine--tRNA ligase, cytoplasmic that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49591]	organism-gene	PR:000014459
PR:P49589-3	cysteine--tRNA ligase, cytoplasmic isoform 3 (human)	A cysteine--tRNA ligase, cytoplasmic isoform 3 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039592
PR:P49589-2	cysteine--tRNA ligase, cytoplasmic isoform 2 (human)	A cysteine--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49589-2. [PRO:DNx, UniProtKB:P49589]	organism-sequence	PR:P49589
PR:P49589-1	cysteine--tRNA ligase, cytoplasmic isoform 1 (human)	A cysteine--tRNA ligase, cytoplasmic isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039591
PR:P49589	cysteine--tRNA ligase, cytoplasmic (human)	A cysteine--tRNA ligase, cytoplasmic that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49589]	organism-gene	PR:000005045
PR:P49588-2	alanine--tRNA ligase, cytoplasmic isoform 2 (human)	An alanine--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49588-2. [PRO:DNx, UniProtKB:P49588]	organism-sequence	PR:P49588
PR:P49588-1	alanine--tRNA ligase, cytoplasmic isoform 1 (human)	An alanine--tRNA ligase, cytoplasmic isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039590
PR:P49588	alanine--tRNA ligase, cytoplasmic (human)	An alanine--tRNA ligase, cytoplasmic that is encoded in the genome of human. [PRO:DNx, UniProtKB:P49588]	organism-gene	PR:000003529
PR:P49366-3	deoxyhypusine synthase isoform 3 (human)	A deoxyhypusine synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49366-3. [PRO:DNx, UniProtKB:P49366]	organism-sequence	PR:P49366
PR:P49366-2	deoxyhypusine synthase isoform Short (human)	A deoxyhypusine synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49366-2. [PRO:DNx, UniProtKB:P49366]	organism-sequence	PR:P49366

PR:P60059-1	protein transport protein Sec61 subunit gamma isoform 1 (human)	A protein transport protein Sec61 subunit gamma isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039882
PR:P60059	protein transport protein Sec61 subunit gamma (human)	A protein transport protein Sec61 subunit gamma that is encoded in the genome of human. [PRO:DNx, UniProtKB:P60059]	organism-gene	PR:000014598
PR:P56537-2	eukaryotic translation initiation factor 6 isoform 2 (human)	A eukaryotic translation initiation factor 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P56537-2. [PRO:DNx, UniProtKB:P56537]	organism-sequence	PR:P56537
PR:P56537-1	eukaryotic translation initiation factor 6 isoform 1 (human)	A eukaryotic translation initiation factor 6 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039823
PR:P56537	eukaryotic translation initiation factor 6 (human)	A eukaryotic translation initiation factor 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P56537]	organism-gene	PR:000007007
PR:P55769-1	NHP2-like protein 1 isoform 1 (human)	An NHP2-like protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039803
PR:P55769	NHP2-like protein 1 (human)	An NHP2-like protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P55769]	organism-gene	PR:000011203
PR:P55735-3	protein SEC13 homolog isoform 3 (human)	A protein SEC13 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P55735-3. [PRO:DNx, UniProtKB:P55735]	organism-sequence	PR:P55735
PR:P55735-2	protein SEC13 homolog isoform 2 (human)	A protein SEC13 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P55735-2. [PRO:DNx, UniProtKB:P55735]	organism-sequence	PR:P55735
PR:P55735-1	protein SEC13 homolog isoform 1 (human)	A protein SEC13 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P55735-1. [PRO:DNx, UniProtKB:P55735]	organism-sequence	PR:P55735
PR:P55735	protein SEC13 homolog (human)	A protein SEC13 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P55735]	organism-gene	PR:000014575
PR:P55072-1	transitional endoplasmic reticulum ATPase isoform 1 (human)	A transitional endoplasmic reticulum ATPase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039785
PR:P55072	transitional endoplasmic reticulum ATPase (human)	A transitional endoplasmic reticulum ATPase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P55072]	organism-gene	PR:000017273
PR:P55010	eukaryotic translation initiation factor 5 (human)	A eukaryotic translation initiation factor 5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P55010]	organism-gene	PR:000007002
PR:P54577-1	tyrosine--tRNA ligase, cytoplasmic isoform 1 (human)	A tyrosine--tRNA ligase, cytoplasmic isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039759
PR:P54577	tyrosine--tRNA ligase, cytoplasmic (human)	A tyrosine--tRNA ligase, cytoplasmic that is encoded in the genome of human. [PRO:DNx, UniProtKB:P54577]	organism-gene	PR:000017523
PR:P53803	DNA-directed RNA polymerases I, II, and III subunit RPABC4 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC4 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000012998
PR:P53611-1	geranylgeranyl transferase type-2 subunit beta isoform 1 (human)	A geranylgeranyl transferase type-2 subunit beta isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039736
PR:P53611	geranylgeranyl transferase type-2 subunit beta (human)	A geranylgeranyl transferase type-2 subunit beta that is encoded in the genome of human. [PRO:DNx, UniProtKB:P53611]	organism-gene	PR:000013654
PR:P53602	diphosphomevalonate decarboxylase (human)	A diphosphomevalonate decarboxylase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P53602]	organism-gene	PR:000010785
PR:P52815	39S ribosomal protein L12, mitochondrial (human)	A 39S ribosomal protein L12, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P52815]	organism-gene	PR:000010574
PR:P52434-5	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 5 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P52434-5. [PRO:DNx, UniProtKB:P52434]	organism-sequence	PR:P52434
PR:P52434-4	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 4 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P52434-4. [PRO:DNx, UniProtKB:P52434]	organism-sequence	PR:P52434
PR:P52434-3	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 3 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P52434-3. [PRO:DNx, UniProtKB:P52434]	organism-sequence	PR:P52434
PR:P52434-2	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 2 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P52434-2. [PRO:DNx, UniProtKB:P52434]	organism-sequence	PR:P52434
PR:P52434-1	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 1 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039700
PR:P52434	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P52434]	organism-gene	PR:000012994
PR:P51948-2	CDK-activating kinase assembly factor MAT1 isoform 2 (human)	A CDK-activating kinase assembly factor MAT1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51948-2. [PRO:DNx, UniProtKB:P51948]	organism-sequence	PR:P51948

PR:P62195-1	26S protease regulatory subunit 8 isoform 1 (human)	A 26S protease regulatory subunit 8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62195-1. [PRO:DNx, UniProtKB:P62195]	organism-sequence	PR:P62195
PR:P62195	26S protease regulatory subunit 8 (human)	A 26S protease regulatory subunit 8 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62195]	organism-gene	PR:000013383
PR:P62191-2	26S protease regulatory subunit 4 isoform 2 (human)	A 26S protease regulatory subunit 4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62191-2. [PRO:DNx, UniProtKB:P62191]	organism-sequence	PR:P62191
